Time,Talign,B,Location,Source,Dataset ,Notes,Species,Interval,Full_census,Census_keep,Census_notes,Time_collected,Dead_trees,CensusOffset
1940,1940,43.11774461,"Mocassin Mesa, Mesa Verde National Park, CO",Floyd et al. 2004,21,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,41
1960,1960,6.102819237,"Mocassin Mesa, Mesa Verde National Park, CO",Floyd et al. 2004,21,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,21
1740,1740,0.992643569,"Big Mesa Fire, Mesa Verde National Park, CO",Floyd et al. 2004,22,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,241
1760,1760,0,"Big Mesa Fire, Mesa Verde National Park, CO",Floyd et al. 2004,22,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,221
1780,1780,0,"Big Mesa Fire, Mesa Verde National Park, CO",Floyd et al. 2004,22,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,201
1800,1800,0,"Big Mesa Fire, Mesa Verde National Park, CO",Floyd et al. 2004,22,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,181
1820,1820,1.002515425,"Big Mesa Fire, Mesa Verde National Park, CO",Floyd et al. 2004,22,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,161
1840,1840,1.981680114,"Big Mesa Fire, Mesa Verde National Park, CO",Floyd et al. 2004,22,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,141
1860,1860,0,"Big Mesa Fire, Mesa Verde National Park, CO",Floyd et al. 2004,22,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,121
1880,1880,4.126150925,"Big Mesa Fire, Mesa Verde National Park, CO",Floyd et al. 2004,22,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,101
1900,1900,17.01233982,"Big Mesa Fire, Mesa Verde National Park, CO",Floyd et al. 2004,22,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,81
1920,1920,25.06127195,"Big Mesa Fire, Mesa Verde National Park, CO",Floyd et al. 2004,22,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,61
1940,1940,27.15676317,"Big Mesa Fire, Mesa Verde National Park, CO",Floyd et al. 2004,22,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,41
1960,1960,4.13597532,"Big Mesa Fire, Mesa Verde National Park, CO",Floyd et al. 2004,22,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,n,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,21
1980,1980,1.022069293,"Big Mesa Fire, Mesa Verde National Park, CO",Floyd et al. 2004,22,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,n,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,1
1600,1600,5.061578788,"Lower Chapin Mesa, Mesa Verde NP, CO",Floyd et al. 2004,23,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,381
1620,1620,8.039687035,"Lower Chapin Mesa, Mesa Verde NP, CO",Floyd et al. 2004,23,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,361
1640,1640,5.954306564,"Lower Chapin Mesa, Mesa Verde NP, CO",Floyd et al. 2004,23,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,341
1660,1660,9.945138898,"Lower Chapin Mesa, Mesa Verde NP, CO",Floyd et al. 2004,23,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,321
1680,1680,3.049697704,"Lower Chapin Mesa, Mesa Verde NP, CO",Floyd et al. 2004,23,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,301
1700,1700,0,"Lower Chapin Mesa, Mesa Verde NP, CO",Floyd et al. 2004,23,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,281
1720,1720,2.993190111,"Lower Chapin Mesa, Mesa Verde NP, CO",Floyd et al. 2004,23,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,261
1740,1740,2.110407144,"Lower Chapin Mesa, Mesa Verde NP, CO",Floyd et al. 2004,23,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,241
1760,1760,0.974327902,"Lower Chapin Mesa, Mesa Verde NP, CO",Floyd et al. 2004,23,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,221
1780,1780,3.00306906,"Lower Chapin Mesa, Mesa Verde NP, CO",Floyd et al. 2004,23,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,201
1800,1800,2.120351954,"Lower Chapin Mesa, Mesa Verde NP, CO",Floyd et al. 2004,23,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,181
1820,1820,0.984470291,"Lower Chapin Mesa, Mesa Verde NP, CO",Floyd et al. 2004,23,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,161
1840,1840,11.05098855,"Lower Chapin Mesa, Mesa Verde NP, CO",Floyd et al. 2004,23,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,141
1860,1860,14.0290968,"Lower Chapin Mesa, Mesa Verde NP, CO",Floyd et al. 2004,23,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,121
1880,1880,15.04511387,"Lower Chapin Mesa, Mesa Verde NP, CO",Floyd et al. 2004,23,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,101
1900,1900,16.12442208,"Lower Chapin Mesa, Mesa Verde NP, CO",Floyd et al. 2004,23,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,81
1920,1920,22.14050501,"Lower Chapin Mesa, Mesa Verde NP, CO",Floyd et al. 2004,23,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,61
1940,1940,32.01721572,"Lower Chapin Mesa, Mesa Verde NP, CO",Floyd et al. 2004,23,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,41
1960,1960,9.045825156,"Lower Chapin Mesa, Mesa Verde NP, CO",Floyd et al. 2004,23,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,n,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,21
1980,1980,3.036525771,"Lower Chapin Mesa, Mesa Verde NP, CO",Floyd et al. 2004,23,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,n,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,1
1620,1620,1,"Park Entrance, Mesa Verde NP, CO",Floyd et al. 2004,24,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,361
1640,1640,0,"Park Entrance, Mesa Verde NP, CO",Floyd et al. 2004,24,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,341
1660,1660,1,"Park Entrance, Mesa Verde NP, CO",Floyd et al. 2004,24,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,321
1680,1680,0,"Park Entrance, Mesa Verde NP, CO",Floyd et al. 2004,24,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,301
1700,1700,0,"Park Entrance, Mesa Verde NP, CO",Floyd et al. 2004,24,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,281
1720,1720,1,"Park Entrance, Mesa Verde NP, CO",Floyd et al. 2004,24,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,261
1740,1740,2.032258065,"Park Entrance, Mesa Verde NP, CO",Floyd et al. 2004,24,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,241
1760,1760,1,"Park Entrance, Mesa Verde NP, CO",Floyd et al. 2004,24,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,221
1780,1780,3.016129032,"Park Entrance, Mesa Verde NP, CO",Floyd et al. 2004,24,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,201
1800,1800,2.032258065,"Park Entrance, Mesa Verde NP, CO",Floyd et al. 2004,24,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,181
1820,1820,1,"Park Entrance, Mesa Verde NP, CO",Floyd et al. 2004,24,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,161
1840,1840,1,"Park Entrance, Mesa Verde NP, CO",Floyd et al. 2004,24,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,141
1860,1860,4.032258065,"Park Entrance, Mesa Verde NP, CO",Floyd et al. 2004,24,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,121
1880,1880,3.016129032,"Park Entrance, Mesa Verde NP, CO",Floyd et al. 2004,24,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,101
1900,1900,5.016129032,"Park Entrance, Mesa Verde NP, CO",Floyd et al. 2004,24,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,81
1920,1920,8.016129032,"Park Entrance, Mesa Verde NP, CO",Floyd et al. 2004,24,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,61
1940,1940,6,"Park Entrance, Mesa Verde NP, CO",Floyd et al. 2004,24,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,41
1960,1960,1,"Park Entrance, Mesa Verde NP, CO",Floyd et al. 2004,24,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,n,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,21
1580,1580,1.009708738,"Park Mesa, Mesa Verde NP, CO",Floyd et al. 2004,25,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,401
1600,1600,0,"Park Mesa, Mesa Verde NP, CO",Floyd et al. 2004,25,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,381
1620,1620,2.045307443,"Park Mesa, Mesa Verde NP, CO",Floyd et al. 2004,25,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,361
1640,1640,2.045307443,"Park Mesa, Mesa Verde NP, CO",Floyd et al. 2004,25,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,341
1660,1660,0,"Park Mesa, Mesa Verde NP, CO",Floyd et al. 2004,25,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,321
1680,1680,2.045307443,"Park Mesa, Mesa Verde NP, CO",Floyd et al. 2004,25,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,301
1700,1700,0,"Park Mesa, Mesa Verde NP, CO",Floyd et al. 2004,25,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,281
1720,1720,0,"Park Mesa, Mesa Verde NP, CO",Floyd et al. 2004,25,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,261
1740,1740,0,"Park Mesa, Mesa Verde NP, CO",Floyd et al. 2004,25,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,241
1760,1760,2.045307443,"Park Mesa, Mesa Verde NP, CO",Floyd et al. 2004,25,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,221
1780,1780,1.009708738,"Park Mesa, Mesa Verde NP, CO",Floyd et al. 2004,25,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,201
1800,1800,3.987055016,"Park Mesa, Mesa Verde NP, CO",Floyd et al. 2004,25,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,181
1820,1820,2.045307443,"Park Mesa, Mesa Verde NP, CO",Floyd et al. 2004,25,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,161
1840,1840,6.03236246,"Park Mesa, Mesa Verde NP, CO",Floyd et al. 2004,25,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,141
1860,1860,6.03236246,"Park Mesa, Mesa Verde NP, CO",Floyd et al. 2004,25,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,121
1880,1880,5.022653722,"Park Mesa, Mesa Verde NP, CO",Floyd et al. 2004,25,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,101
1900,1900,14.00647249,"Park Mesa, Mesa Verde NP, CO",Floyd et al. 2004,25,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,81
1920,1920,10.04530744,"Park Mesa, Mesa Verde NP, CO",Floyd et al. 2004,25,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,61
1940,1940,5.022653722,"Park Mesa, Mesa Verde NP, CO",Floyd et al. 2004,25,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,41
1960,1960,3.029126214,"Park Mesa, Mesa Verde NP, CO",Floyd et al. 2004,25,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,n,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,21
1720,1720,1.045751634,"Cedar Tree Tower, Mesa Verde NP, CO",Floyd et al. 2004,26,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,261
1740,1740,0,"Cedar Tree Tower, Mesa Verde NP, CO",Floyd et al. 2004,26,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,241
1760,1760,3.039215686,"Cedar Tree Tower, Mesa Verde NP, CO",Floyd et al. 2004,26,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,221
1780,1780,1.045751634,"Cedar Tree Tower, Mesa Verde NP, CO",Floyd et al. 2004,26,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,201
1800,1800,1.045751634,"Cedar Tree Tower, Mesa Verde NP, CO",Floyd et al. 2004,26,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,181
1820,1820,9.019607843,"Cedar Tree Tower, Mesa Verde NP, CO",Floyd et al. 2004,26,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,161
1840,1840,5,"Cedar Tree Tower, Mesa Verde NP, CO",Floyd et al. 2004,26,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,141
1860,1860,13.00653595,"Cedar Tree Tower, Mesa Verde NP, CO",Floyd et al. 2004,26,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,121
1880,1880,16.0130719,"Cedar Tree Tower, Mesa Verde NP, CO",Floyd et al. 2004,26,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,101
1900,1900,8.071895425,"Cedar Tree Tower, Mesa Verde NP, CO",Floyd et al. 2004,26,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,81
1920,1920,6.013071895,"Cedar Tree Tower, Mesa Verde NP, CO",Floyd et al. 2004,26,"Post-fire census (>2.5 cm BD) of living and dead. Fires burned in 2000, years of eestablishment were calculated by subtracting reported ages (last year of growth in 2000).",PiEd,20,n,y,> 2.5cm BD was there threshold for the size of trees/individuals with remnants surviving fires,2001,y,61
